canonical_candidate_id,person_id,candidate_name,election_cycle,primitive_axis,adjudicated_issue_valence,adjudication_status,controlling_evidence_scope,controlling_records,controlling_source_types,post_adjudication_conflict_ratio
AL-1998-senate-26-R-SANDERS,ALPERSON-SANDERS,Sanders,1998.0,healthcare_access,0.375,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,4,candidate_questionnaire,0.3333333333333333
AL-1998-senate-26-R-SANDERS,ALPERSON-SANDERS,Sanders,1998.0,labor_capital_alignment,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,1,candidate_questionnaire,0.0
AL-1998-senate-26-R-SANDERS,ALPERSON-SANDERS,Sanders,1998.0,market_governance,0.6,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,5,candidate_questionnaire,0.25
AL-1998-senate-26-R-SANDERS,ALPERSON-SANDERS,Sanders,1998.0,marriage_equality,-1.0,adjudicated_opposition_to_named_pole,direct_candidate_behavior_or_statement,1,candidate_questionnaire,0.0
AL-1998-senate-26-R-SANDERS,ALPERSON-SANDERS,Sanders,1998.0,public_spending,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,1,candidate_questionnaire,0.0
AL-1998-senate-26-R-SANDERS,ALPERSON-SANDERS,Sanders,1998.0,religion_state,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,1,candidate_questionnaire,0.0
AL-1998-senate-26-R-SANDERS,ALPERSON-SANDERS,Sanders,1998.0,resource_management,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,1,candidate_questionnaire,0.0
AL-1998-senate-26-R-SANDERS,ALPERSON-SANDERS,Sanders,1998.0,tax_burden,-0.05555555555555555,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,9,candidate_questionnaire,1.0
AL-1998-senate-26-R-SANDERS,ALPERSON-SANDERS,Sanders,1998.0,welfare_conditionality,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,2,candidate_questionnaire,0.0
AL-1998-senate-26-R-SANDERS,ALPERSON-SANDERS,Sanders,1998.0,welfare_generosity,0.5,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,4,candidate_questionnaire,0.3333333333333333
AL-1998-senate-27-D-LITTLE,ALPERSON-LITTLE,Little,1998.0,gun_access,0.0,adjudicated_balanced_or_unclear_direction,issue_specific_group_signals,1,interest_group_rating,0.0
AL-1998-senate-27-D-LITTLE,ALPERSON-LITTLE,Little,1998.0,market_governance,-0.28,adjudicated_opposition_to_named_pole,issue_specific_group_signals,1,interest_group_rating,0.0
AL-1998-senate-29-R-SMITH,ALPERSON-SMITH,Smith,1998.0,gun_access,0.9000000000000001,adjudicated_alignment_with_named_pole,issue_specific_group_signals,1,interest_group_rating,0.0
AL-1998-senate-3-D-ROBERTS,ALPERSON-ROBERTS,Roberts,1998.0,gun_access,0.6,adjudicated_alignment_with_named_pole,issue_specific_group_signals,1,interest_group_rating,0.0
AL-1998-senate-3-D-ROBERTS,ALPERSON-ROBERTS,Roberts,1998.0,market_governance,-0.8200000000000001,adjudicated_opposition_to_named_pole,issue_specific_group_signals,1,interest_group_rating,0.0
AL-1998-senate-30-D-MITCHELL,ALPERSON-MITCHELL,Mitchell,1998.0,environmental_protection,-1.0,adjudicated_opposition_to_named_pole,issue_specific_group_signals,1,bill_sponsorship,0.0
AL-1998-senate-30-D-MITCHELL,ALPERSON-MITCHELL,Mitchell,1998.0,gun_access,0.85,adjudicated_alignment_with_named_pole,issue_specific_group_signals,2,interest_group_rating,0.0
AL-1998-senate-30-D-MITCHELL,ALPERSON-MITCHELL,Mitchell,1998.0,market_governance,-0.26,adjudicated_opposition_to_named_pole,issue_specific_group_signals,1,interest_group_rating,0.0
AL-1998-senate-30-R-HOLLAND,ALPERSON-HOLLAND,Holland,1998.0,abortion_access,-0.3333333333333333,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,3,candidate_questionnaire,0.5
AL-1998-senate-30-R-HOLLAND,ALPERSON-HOLLAND,Holland,1998.0,anti_discrimination,-1.0,adjudicated_opposition_to_named_pole,direct_candidate_behavior_or_statement,4,candidate_questionnaire,0.0
AL-1998-senate-30-R-HOLLAND,ALPERSON-HOLLAND,Holland,1998.0,civil_social_liberty,-1.0,adjudicated_opposition_to_named_pole,direct_candidate_behavior_or_statement,1,candidate_questionnaire,0.0
AL-1998-senate-30-R-HOLLAND,ALPERSON-HOLLAND,Holland,1998.0,criminal_punishment,0.75,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,10,candidate_questionnaire,0.1111111111111111
AL-1998-senate-30-R-HOLLAND,ALPERSON-HOLLAND,Holland,1998.0,deficit_discipline,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,1,candidate_questionnaire,0.0
AL-1998-senate-30-R-HOLLAND,ALPERSON-HOLLAND,Holland,1998.0,education_accountability,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,1,candidate_questionnaire,0.0
AL-1998-senate-30-R-HOLLAND,ALPERSON-HOLLAND,Holland,1998.0,education_market_choice,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,2,candidate_questionnaire,0.0
AL-1998-senate-30-R-HOLLAND,ALPERSON-HOLLAND,Holland,1998.0,education_public_funding,0.25,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,2,candidate_questionnaire,0.0
AL-1998-senate-30-R-HOLLAND,ALPERSON-HOLLAND,Holland,1998.0,environmental_protection,-0.9,adjudicated_opposition_to_named_pole,direct_candidate_behavior_or_statement,5,candidate_questionnaire,0.0
AL-1998-senate-30-R-HOLLAND,ALPERSON-HOLLAND,Holland,1998.0,gun_access,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,1,candidate_questionnaire,0.0
AL-1998-senate-30-R-HOLLAND,ALPERSON-HOLLAND,Holland,1998.0,healthcare_access,-0.5,adjudicated_opposition_to_named_pole,direct_candidate_behavior_or_statement,2,candidate_questionnaire,0.0
AL-1998-senate-30-R-HOLLAND,ALPERSON-HOLLAND,Holland,1998.0,land_use_property_rights,-1.0,adjudicated_opposition_to_named_pole,direct_candidate_behavior_or_statement,1,candidate_questionnaire,0.0
AL-1998-senate-30-R-HOLLAND,ALPERSON-HOLLAND,Holland,1998.0,market_governance,-1.0,adjudicated_opposition_to_named_pole,direct_candidate_behavior_or_statement,1,candidate_questionnaire,0.0
AL-1998-senate-30-R-HOLLAND,ALPERSON-HOLLAND,Holland,1998.0,marriage_equality,-1.0,adjudicated_opposition_to_named_pole,direct_candidate_behavior_or_statement,1,candidate_questionnaire,0.0
AL-1998-senate-30-R-HOLLAND,ALPERSON-HOLLAND,Holland,1998.0,religion_state,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,1,candidate_questionnaire,0.0
AL-1998-senate-30-R-HOLLAND,ALPERSON-HOLLAND,Holland,1998.0,tax_burden,-0.3888888888888889,adjudicated_opposition_to_named_pole,direct_candidate_behavior_or_statement,9,candidate_questionnaire,0.14285714285714285
AL-1998-senate-30-R-HOLLAND,ALPERSON-HOLLAND,Holland,1998.0,voting_access,-1.0,adjudicated_opposition_to_named_pole,direct_candidate_behavior_or_statement,1,candidate_questionnaire,0.0
AL-1998-senate-30-R-HOLLAND,ALPERSON-HOLLAND,Holland,1998.0,welfare_conditionality,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,3,candidate_questionnaire,0.0
AL-1998-senate-30-R-HOLLAND,ALPERSON-HOLLAND,Holland,1998.0,welfare_generosity,0.3333333333333333,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,3,candidate_questionnaire,0.5
AL-1998-senate-31-D-HOLLEY,ALPERSON-HOLLEY,Holley,1998.0,abortion_access,-0.5,adjudicated_opposition_to_named_pole,direct_candidate_behavior_or_statement,4,candidate_questionnaire,0.3333333333333333
AL-1998-senate-31-D-HOLLEY,ALPERSON-HOLLEY,Holley,1998.0,anti_discrimination,-1.0,adjudicated_opposition_to_named_pole,direct_candidate_behavior_or_statement,4,candidate_questionnaire,0.0
AL-1998-senate-31-D-HOLLEY,ALPERSON-HOLLEY,Holley,1998.0,childcare_support,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,1,candidate_questionnaire,0.0
AL-1998-senate-31-D-HOLLEY,ALPERSON-HOLLEY,Holley,1998.0,civil_social_liberty,0.5,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,4,candidate_questionnaire,0.3333333333333333
AL-1998-senate-31-D-HOLLEY,ALPERSON-HOLLEY,Holley,1998.0,criminal_punishment,0.7777777777777778,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,9,candidate_questionnaire,0.125
AL-1998-senate-31-D-HOLLEY,ALPERSON-HOLLEY,Holley,1998.0,deficit_discipline,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,1,candidate_questionnaire,0.0
AL-1998-senate-31-D-HOLLEY,ALPERSON-HOLLEY,Holley,1998.0,education_accountability,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,1,candidate_questionnaire,0.0
AL-1998-senate-31-D-HOLLEY,ALPERSON-HOLLEY,Holley,1998.0,education_public_funding,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,2,candidate_questionnaire,0.0
AL-1998-senate-31-D-HOLLEY,ALPERSON-HOLLEY,Holley,1998.0,environmental_protection,-0.5714285714285714,adjudicated_opposition_to_named_pole,direct_candidate_behavior_or_statement,7,candidate_questionnaire,0.2
AL-1998-senate-31-D-HOLLEY,ALPERSON-HOLLEY,Holley,1998.0,gun_access,0.6,adjudicated_alignment_with_named_pole,issue_specific_group_signals,1,interest_group_rating,0.0
AL-1998-senate-31-D-HOLLEY,ALPERSON-HOLLEY,Holley,1998.0,healthcare_access,0.0,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,3,candidate_questionnaire,1.0
AL-1998-senate-31-D-HOLLEY,ALPERSON-HOLLEY,Holley,1998.0,labor_capital_alignment,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,1,candidate_questionnaire,0.0
AL-1998-senate-31-D-HOLLEY,ALPERSON-HOLLEY,Holley,1998.0,land_use_property_rights,-1.0,adjudicated_opposition_to_named_pole,direct_candidate_behavior_or_statement,1,candidate_questionnaire,0.0
AL-1998-senate-31-D-HOLLEY,ALPERSON-HOLLEY,Holley,1998.0,market_governance,0.3333333333333333,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,3,candidate_questionnaire,0.5
AL-1998-senate-31-D-HOLLEY,ALPERSON-HOLLEY,Holley,1998.0,marriage_equality,-1.0,adjudicated_opposition_to_named_pole,direct_candidate_behavior_or_statement,1,candidate_questionnaire,0.0
AL-1998-senate-31-D-HOLLEY,ALPERSON-HOLLEY,Holley,1998.0,public_spending,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,1,candidate_questionnaire,0.0
AL-1998-senate-31-D-HOLLEY,ALPERSON-HOLLEY,Holley,1998.0,religion_state,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,1,candidate_questionnaire,0.0
AL-1998-senate-31-D-HOLLEY,ALPERSON-HOLLEY,Holley,1998.0,resource_management,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,1,candidate_questionnaire,0.0
AL-1998-senate-31-D-HOLLEY,ALPERSON-HOLLEY,Holley,1998.0,tax_burden,0.0,adjudicated_balanced_or_unclear_direction,direct_candidate_behavior_or_statement,9,candidate_questionnaire,0.0
AL-1998-senate-31-D-HOLLEY,ALPERSON-HOLLEY,Holley,1998.0,voting_access,-1.0,adjudicated_opposition_to_named_pole,direct_candidate_behavior_or_statement,1,candidate_questionnaire,0.0
AL-1998-senate-31-D-HOLLEY,ALPERSON-HOLLEY,Holley,1998.0,welfare_conditionality,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,1,candidate_questionnaire,0.0
AL-1998-senate-31-D-HOLLEY,ALPERSON-HOLLEY,Holley,1998.0,welfare_generosity,0.875,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,4,candidate_questionnaire,0.0
AL-1998-senate-31-R-ADAMS,ALPERSON-ADAMS,Adams,1998.0,gun_access,1.0,adjudicated_alignment_with_named_pole,issue_specific_group_signals,1,interest_group_rating,0.0
AL-1998-senate-32-R-LIPSCOMB,ALPERSON-LIPSCOMB,Lipscomb,1998.0,abortion_access,-1.0,adjudicated_opposition_to_named_pole,issue_specific_group_signals,1,legislative_advocacy,0.0
AL-1998-senate-32-R-LIPSCOMB,ALPERSON-LIPSCOMB,Lipscomb,1998.0,bioethics_end_of_life,-1.0,adjudicated_opposition_to_named_pole,issue_specific_group_signals,1,legislative_advocacy,0.0
AL-1998-senate-32-R-LIPSCOMB,ALPERSON-LIPSCOMB,Lipscomb,1998.0,gambling_policy,-1.0,adjudicated_opposition_to_named_pole,issue_specific_group_signals,1,legislative_advocacy,0.0
AL-1998-senate-32-R-LIPSCOMB,ALPERSON-LIPSCOMB,Lipscomb,1998.0,gun_access,0.0,adjudicated_balanced_or_unclear_direction,issue_specific_group_signals,1,interest_group_rating,0.0
AL-1998-senate-32-R-LIPSCOMB,ALPERSON-LIPSCOMB,Lipscomb,1998.0,market_governance,-1.0,adjudicated_opposition_to_named_pole,issue_specific_group_signals,1,interest_group_rating,0.0
AL-1998-senate-35-R-CALLAHAN,ALPERSON-CALLAHAN,Callahan,1998.0,gun_access,1.0,adjudicated_alignment_with_named_pole,issue_specific_group_signals,1,interest_group_rating,0.0
AL-1998-senate-4-D-LITTLE,ALPERSON-LITTLE,Little,1998.0,gun_access,0.6,adjudicated_alignment_with_named_pole,issue_specific_group_signals,1,interest_group_rating,0.0
AL-1998-senate-5-R-LEE,ALPERSON-LEE,Lee,1998.0,abortion_access,-0.2,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,5,candidate_questionnaire,0.6666666666666666
AL-1998-senate-5-R-LEE,ALPERSON-LEE,Lee,1998.0,anti_discrimination,-1.0,adjudicated_opposition_to_named_pole,direct_candidate_behavior_or_statement,4,candidate_questionnaire,0.0
AL-1998-senate-5-R-LEE,ALPERSON-LEE,Lee,1998.0,childcare_support,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,1,candidate_questionnaire,0.0
AL-1998-senate-5-R-LEE,ALPERSON-LEE,Lee,1998.0,civil_social_liberty,0.0,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,2,candidate_questionnaire,1.0
AL-1998-senate-5-R-LEE,ALPERSON-LEE,Lee,1998.0,criminal_punishment,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,7,candidate_questionnaire,0.0
AL-1998-senate-5-R-LEE,ALPERSON-LEE,Lee,1998.0,deficit_discipline,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,1,candidate_questionnaire,0.0
AL-1998-senate-5-R-LEE,ALPERSON-LEE,Lee,1998.0,environmental_protection,0.0,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,2,candidate_questionnaire,1.0
AL-1998-senate-5-R-LEE,ALPERSON-LEE,Lee,1998.0,gun_access,0.9000000000000001,adjudicated_alignment_with_named_pole,issue_specific_group_signals,1,interest_group_rating,0.0
AL-1998-senate-5-R-LEE,ALPERSON-LEE,Lee,1998.0,healthcare_access,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,1,candidate_questionnaire,0.0
AL-1998-senate-5-R-LEE,ALPERSON-LEE,Lee,1998.0,labor_capital_alignment,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,1,candidate_questionnaire,0.0
AL-1998-senate-5-R-LEE,ALPERSON-LEE,Lee,1998.0,market_governance,0.6,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,5,candidate_questionnaire,0.25
AL-1998-senate-5-R-LEE,ALPERSON-LEE,Lee,1998.0,marriage_equality,-1.0,adjudicated_opposition_to_named_pole,direct_candidate_behavior_or_statement,1,candidate_questionnaire,0.0
AL-1998-senate-5-R-LEE,ALPERSON-LEE,Lee,1998.0,public_spending,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,1,candidate_questionnaire,0.0
AL-1998-senate-5-R-LEE,ALPERSON-LEE,Lee,1998.0,religion_state,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,1,candidate_questionnaire,0.0
AL-1998-senate-5-R-LEE,ALPERSON-LEE,Lee,1998.0,resource_management,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,1,candidate_questionnaire,0.0
AL-1998-senate-5-R-LEE,ALPERSON-LEE,Lee,1998.0,tax_burden,-0.4166666666666667,adjudicated_opposition_to_named_pole,direct_candidate_behavior_or_statement,6,candidate_questionnaire,0.0
AL-1998-senate-5-R-LEE,ALPERSON-LEE,Lee,1998.0,voting_access,-1.0,adjudicated_opposition_to_named_pole,direct_candidate_behavior_or_statement,1,candidate_questionnaire,0.0
AL-1998-senate-5-R-LEE,ALPERSON-LEE,Lee,1998.0,welfare_conditionality,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,1,candidate_questionnaire,0.0
AL-1998-senate-6-D-BEDFORD,ALPERSON-BEDFORD,Bedford,1998.0,childcare_support,1.0,adjudicated_alignment_with_named_pole,issue_specific_group_signals,1,candidate_profile,0.0
AL-1998-senate-6-D-BEDFORD,ALPERSON-BEDFORD,Bedford,1998.0,criminal_punishment,1.0,adjudicated_alignment_with_named_pole,issue_specific_group_signals,1,retrospective_office_profile,0.0
AL-1998-senate-6-D-BEDFORD,ALPERSON-BEDFORD,Bedford,1998.0,drug_treatment,1.0,adjudicated_alignment_with_named_pole,issue_specific_group_signals,1,retrospective_office_profile,0.0
AL-1998-senate-6-D-BEDFORD,ALPERSON-BEDFORD,Bedford,1998.0,education_market_choice,-1.0,adjudicated_opposition_to_named_pole,issue_specific_group_signals,1,candidate_profile,0.0
AL-1998-senate-6-D-BEDFORD,ALPERSON-BEDFORD,Bedford,1998.0,gun_access,1.0,adjudicated_alignment_with_named_pole,issue_specific_group_signals,1,interest_group_rating,0.0
AL-1998-senate-6-D-BEDFORD,ALPERSON-BEDFORD,Bedford,1998.0,market_governance,-0.26,adjudicated_opposition_to_named_pole,issue_specific_group_signals,1,interest_group_rating,0.0
AL-1998-senate-8-D-BARRON,ALPERSON-BARRON,Barron,1998.0,gun_access,0.6,adjudicated_alignment_with_named_pole,issue_specific_group_signals,1,interest_group_rating,0.0
AL-1998-senate-8-D-BARRON,ALPERSON-BARRON,Barron,1998.0,market_governance,-1.0,adjudicated_opposition_to_named_pole,issue_specific_group_signals,1,interest_group_rating,0.0
AL-1998-senate-9-D-MITCHEM,ALPERSON-MITCHEM,Mitchem,1998.0,gun_access,0.6,adjudicated_alignment_with_named_pole,issue_specific_group_signals,1,interest_group_rating,0.0
AL-1998-senate-9-D-MITCHEM,ALPERSON-MITCHEM,Mitchem,1998.0,market_governance,-0.78,adjudicated_opposition_to_named_pole,issue_specific_group_signals,1,interest_group_rating,0.0
AL-1998-senate-9-D-MITCHEM,ALPERSON-MITCHEM,Mitchem,1998.0,public_spending,1.0,adjudicated_alignment_with_named_pole,issue_specific_group_signals,1,bill_sponsorship,0.0
AL-1998-senate-9-D-MITCHEM,ALPERSON-MITCHEM,Mitchem,1998.0,resource_management,1.0,adjudicated_alignment_with_named_pole,issue_specific_group_signals,1,bill_sponsorship,0.0
AL-1998-senate-9-R-KING,ALPERSON-KING,King,1998.0,abortion_access,-1.0,adjudicated_opposition_to_named_pole,direct_candidate_behavior_or_statement,4,candidate_questionnaire,0.0
AL-1998-senate-9-R-KING,ALPERSON-KING,King,1998.0,anti_discrimination,-1.0,adjudicated_opposition_to_named_pole,direct_candidate_behavior_or_statement,4,candidate_questionnaire,0.0
AL-1998-senate-9-R-KING,ALPERSON-KING,King,1998.0,childcare_support,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,1,candidate_questionnaire,0.0
AL-1998-senate-9-R-KING,ALPERSON-KING,King,1998.0,civil_social_liberty,0.0,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,2,candidate_questionnaire,1.0
AL-1998-senate-9-R-KING,ALPERSON-KING,King,1998.0,criminal_punishment,0.4375,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,8,candidate_questionnaire,0.3333333333333333
AL-1998-senate-9-R-KING,ALPERSON-KING,King,1998.0,deficit_discipline,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,1,candidate_questionnaire,0.0
AL-1998-senate-9-R-KING,ALPERSON-KING,King,1998.0,education_accountability,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,1,candidate_questionnaire,0.0
AL-1998-senate-9-R-KING,ALPERSON-KING,King,1998.0,education_market_choice,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,2,candidate_questionnaire,0.0
AL-1998-senate-9-R-KING,ALPERSON-KING,King,1998.0,education_public_funding,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,2,candidate_questionnaire,0.0
AL-1998-senate-9-R-KING,ALPERSON-KING,King,1998.0,environmental_protection,-0.9,adjudicated_opposition_to_named_pole,direct_candidate_behavior_or_statement,5,candidate_questionnaire,0.0
AL-1998-senate-9-R-KING,ALPERSON-KING,King,1998.0,healthcare_access,-0.5,adjudicated_opposition_to_named_pole,direct_candidate_behavior_or_statement,2,candidate_questionnaire,0.0
AL-1998-senate-9-R-KING,ALPERSON-KING,King,1998.0,labor_capital_alignment,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,1,candidate_questionnaire,0.0
AL-1998-senate-9-R-KING,ALPERSON-KING,King,1998.0,land_use_property_rights,-1.0,adjudicated_opposition_to_named_pole,direct_candidate_behavior_or_statement,1,candidate_questionnaire,0.0
AL-1998-senate-9-R-KING,ALPERSON-KING,King,1998.0,market_governance,0.5,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,4,candidate_questionnaire,0.3333333333333333
AL-1998-senate-9-R-KING,ALPERSON-KING,King,1998.0,marriage_equality,-1.0,adjudicated_opposition_to_named_pole,direct_candidate_behavior_or_statement,1,candidate_questionnaire,0.0
AL-1998-senate-9-R-KING,ALPERSON-KING,King,1998.0,public_spending,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,1,candidate_questionnaire,0.0
AL-1998-senate-9-R-KING,ALPERSON-KING,King,1998.0,religion_state,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,1,candidate_questionnaire,0.0
AL-1998-senate-9-R-KING,ALPERSON-KING,King,1998.0,resource_management,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,1,candidate_questionnaire,0.0
AL-1998-senate-9-R-KING,ALPERSON-KING,King,1998.0,tax_burden,-1.0,adjudicated_opposition_to_named_pole,direct_candidate_behavior_or_statement,1,candidate_questionnaire,0.0
AL-1998-senate-9-R-KING,ALPERSON-KING,King,1998.0,voting_access,-1.0,adjudicated_opposition_to_named_pole,direct_candidate_behavior_or_statement,1,candidate_questionnaire,0.0
AL-1998-senate-9-R-KING,ALPERSON-KING,King,1998.0,welfare_conditionality,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,3,candidate_questionnaire,0.0
AL-1998-senate-9-R-KING,ALPERSON-KING,King,1998.0,welfare_generosity,-1.0,adjudicated_opposition_to_named_pole,direct_candidate_behavior_or_statement,1,candidate_questionnaire,0.0
AL-2002-house-1-D-STARKEY-NELSON,ALPERSON-STARKEY-NELSON,"Starkey, Nelson",2002.0,education_public_funding,1.0,adjudicated_alignment_with_named_pole,issue_specific_group_signals,1,legislative_proposal,0.0
AL-2002-house-1-D-STARKEY-NELSON,ALPERSON-STARKEY-NELSON,"Starkey, Nelson",2002.0,gun_access,0.0,adjudicated_substantively_mixed,issue_specific_group_signals,2,interest_group_rating,1.0
AL-2002-house-1-D-STARKEY-NELSON,ALPERSON-STARKEY-NELSON,"Starkey, Nelson",2002.0,market_governance,-0.78,adjudicated_opposition_to_named_pole,issue_specific_group_signals,1,interest_group_rating,0.0
AL-2002-house-1-D-STARKEY-NELSON,ALPERSON-STARKEY-NELSON,"Starkey, Nelson",2002.0,tax_burden,1.0,adjudicated_alignment_with_named_pole,issue_specific_group_signals,1,legislative_proposal,0.0
AL-2002-house-10-R-BALL-MIKE,ALPERSON-BALL-MIKE,"Ball, Mike",2002.0,abortion_access,0.3333333333333333,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,3,candidate_questionnaire,0.5
AL-2002-house-10-R-BALL-MIKE,ALPERSON-BALL-MIKE,"Ball, Mike",2002.0,anti_discrimination,-1.0,adjudicated_opposition_to_named_pole,direct_candidate_behavior_or_statement,3,candidate_questionnaire,0.0
AL-2002-house-10-R-BALL-MIKE,ALPERSON-BALL-MIKE,"Ball, Mike",2002.0,childcare_support,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,1,candidate_questionnaire,0.0
AL-2002-house-10-R-BALL-MIKE,ALPERSON-BALL-MIKE,"Ball, Mike",2002.0,criminal_punishment,0.5833333333333334,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,6,candidate_questionnaire,0.2
AL-2002-house-10-R-BALL-MIKE,ALPERSON-BALL-MIKE,"Ball, Mike",2002.0,education_accountability,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,2,candidate_questionnaire,0.0
AL-2002-house-10-R-BALL-MIKE,ALPERSON-BALL-MIKE,"Ball, Mike",2002.0,education_public_funding,0.5,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,2,candidate_questionnaire,0.0
AL-2002-house-10-R-BALL-MIKE,ALPERSON-BALL-MIKE,"Ball, Mike",2002.0,environmental_protection,0.0,adjudicated_balanced_or_unclear_direction,direct_candidate_behavior_or_statement,1,candidate_questionnaire,0.0
AL-2002-house-10-R-BALL-MIKE,ALPERSON-BALL-MIKE,"Ball, Mike",2002.0,gun_access,0.0,adjudicated_substantively_mixed,direct_candidate_behavior_or_statement,2,candidate_questionnaire,1.0
AL-2002-house-10-R-BALL-MIKE,ALPERSON-BALL-MIKE,"Ball, Mike",2002.0,healthcare_access,0.5,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,2,candidate_questionnaire,0.0
AL-2002-house-10-R-BALL-MIKE,ALPERSON-BALL-MIKE,"Ball, Mike",2002.0,market_governance,0.5,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,4,candidate_questionnaire,0.3333333333333333
AL-2002-house-10-R-BALL-MIKE,ALPERSON-BALL-MIKE,"Ball, Mike",2002.0,marriage_equality,-1.0,adjudicated_opposition_to_named_pole,direct_candidate_behavior_or_statement,2,candidate_questionnaire,0.0
AL-2002-house-10-R-BALL-MIKE,ALPERSON-BALL-MIKE,"Ball, Mike",2002.0,religion_state,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,2,candidate_questionnaire,0.0
AL-2002-house-10-R-BALL-MIKE,ALPERSON-BALL-MIKE,"Ball, Mike",2002.0,renewable_energy_support,1.0,adjudicated_alignment_with_named_pole,direct_candidate_behavior_or_statement,1,candidate_questionnaire,0.0
AL-2002-house-10-R-BALL-MIKE,ALPERSON-BALL-MIKE,"Ball, Mike",2002.0,tax_burden,0.0,adjudicated_balanced_or_unclear_direction,direct_candidate_behavior_or_statement,11,candidate_questionnaire,0.0
