election_year,section,question,option_text,policy_key,dimension,affirmative_direction,coding_confidence,response_mode,coding_status,policy_family,normalized_option,ontology_version,item_id_v3,review_id,policy_key_v3,effects_json_v3,constituency_tags_json,response_mode_v3,mapping_authority_v3,mapped_effects_v3,score_eligible_v3
,Campaign Finance and Government Reform Issues,c) Do you support limits on the following types of contributions to candidates for state government?,3) Corporate,campaign_contribution_limits_corporate,position_only,,high,binary,position_only,campaign_elections_government,corporate,3.0.0,57B070915B8DA262,,campaign_contribution_limits_corporate,[],[],binary,legacy_position_only,0,False
,Campaign Finance and Government Reform Issues,c) Do you support limits on the following types of contributions to candidates for state government?,4) Political Party,,,,,,unmapped,campaign_elections_government,political party,3.0.0,A83E1DB568AE5579,,,[],[],binary,unreviewed,0,False
,Campaign Finance and Government Reform Issues,c) Do you support limits on the following types of contributions to candidates for state government?,d) Should candidates for state office be encouraged to meet voluntary spending limits?,,,,,,unmapped,campaign_elections_government,should candidates for state office be encouraged to meet voluntary spending limits?,3.0.0,AF7184FCD6D6461C,,,[],[],binary,unreviewed,0,False
,Campaign Finance and Government Reform Issues,c) Do you support limits on the following types of contributions to candidates for state government?,e) Do you support requiring full and timely disclosure of campaign finance information?,campaign_finance_disclosure,position_only,,high,binary,position_only,campaign_elections_government,do you support requiring full and timely disclosure of campaign finance information?,3.0.0,BC0CE170A18A744E,,campaign_finance_disclosure,[],[],binary,legacy_position_only,0,False
,Campaign Finance and Government Reform Issues,c) Do you support limits on the following types of contributions to candidates for state government?,f) Should the Alabama Ethics Commission have the power of subpoena?,,,,,,unmapped,campaign_elections_government,should the alabama ethics commission have the power of subpoena?,3.0.0,22C82C6FCEF2EB77,,,[],[],binary,unreviewed,0,False
,Campaign Finance and Government Reform Issues,c) Do you support limits on the following types of contributions to candidates for state government?,g) Should current elected officials be prohibited from holding additional state jobs?,,,,,,unmapped,campaign_elections_government,should current elected officials be prohibited from holding additional state jobs?,3.0.0,023D958C4651B8FD,,,[],[],binary,unreviewed,0,False
,Campaign Finance and Government Reform Issues,c) Do you support limits on the following types of contributions to candidates for state government?,h) Should Alabama hold a constitutional convention to rewrite the state constitution?,constitution_rewrite,position_only,,high,binary,position_only,campaign_elections_government,should alabama hold a constitutional convention to rewrite the state constitution?,3.0.0,5753C01E789B1393,,constitution_rewrite,[],[],binary,legacy_position_only,0,False
,Campaign Finance and Government Reform Issues,c) Do you support limits on the following types of contributions to candidates for state government?,i) Other or expanded principles,open_ended_other,non_scorable,,high,,non_scorable,campaign_elections_government,other or expanded principles,3.0.0,62EBCD2D6D17A16F,,open_ended_other,[],[],binary,legacy_non_scorable,0,False
,Crime and Public Safety Issues,,a) Do you support capital punishment for certain crimes?,crime_death_penalty,criminal_justice_position,1.0,high,binary,rule_mapped,criminal_justice,do you support capital punishment for certain crimes?,3.0.0,06A9E00FEA2B1A86,,crime_death_penalty,"[{""axis"":""criminal_punishment"",""pole"":""punitive"",""strength"":""primary"",""rationale"":""legacy deterministic rule""}]",[],binary,legacy_deterministic_migrated,1,True
,Crime and Public Safety Issues,,"b) Do you support alternatives to incarceration for certain non-violent offenders, such as mandatory counseling or substance abuse treatment?",,,,,,unmapped,criminal_justice,"do you support alternatives to incarceration for certain non-violent offenders, such as mandatory counseling or substance abuse treatment?",3.0.0,EE4C30560504BE0C,,,[],[],binary,unreviewed,0,False
,Crime and Public Safety Issues,,c) Should the possession of small amounts of marijuana be decriminalized?,,,,,,unmapped,criminal_justice,should the possession of small amounts of marijuana be decriminalized?,3.0.0,D737E643E9CA1A9E,,,[],[],binary,unreviewed,0,False
,Crime and Public Safety Issues,,d) Do you support increasing penalties for illegal cockfighting?,,,,,,unmapped,criminal_justice,do you support increasing penalties for illegal cockfighting?,3.0.0,AE92452A5ECBC71E,,,[],[],binary,unreviewed,0,False
,Crime and Public Safety Issues,,e) Should a minor accused of a violent crime be prosecuted as an adult?,,,,,,unmapped,criminal_justice,should a minor accused of a violent crime be prosecuted as an adult?,3.0.0,6183867B164F64E1,,,[],[],binary,unreviewed,0,False
,Crime and Public Safety Issues,,f) Should a minor who sends sexually-explicit or nude photos by cell phone face criminal charges?,,,,,,unmapped,criminal_justice,should a minor who sends sexually-explicit or nude photos by cell phone face criminal charges?,3.0.0,FE706FEDA7B1AB8D,,,[],[],binary,unreviewed,0,False
,Crime and Public Safety Issues,,g) Do you support the enforcement of federal immigration laws by state and local police?,,,,,,unmapped,criminal_justice,do you support the enforcement of federal immigration laws by state and local police?,3.0.0,E4D691031669B1D0,,,[],[],binary,unreviewed,0,False
,Crime and Public Safety Issues,,h) Other or expanded principles,open_ended_other,non_scorable,,high,,non_scorable,criminal_justice,other or expanded principles,3.0.0,0898A6E770360BB7,,open_ended_other,[],[],binary,legacy_non_scorable,0,False
,Economic Issues,,a) Do you support reducing government regulations on the private sector?,economic_reduce_regulation,economic_ideology,1.0,high,binary,rule_mapped,economy_business,do you support reducing government regulations on the private sector?,3.0.0,20B97966AFD19415,,economic_reduce_regulation,"[{""axis"":""market_governance"",""pole"":""market_autonomy"",""strength"":""primary"",""rationale"":""legacy deterministic rule""}]",[],binary,legacy_deterministic_migrated,1,True
,Economic Issues,,b) Do you support increased state funding for job-training programs that re-train displaced workers?,economic_job_training,economic_ideology,-1.0,high,binary,rule_mapped,economy_business,do you support increased state funding for job-training programs that re-train displaced workers?,3.0.0,12C08C7E5F27DF92,,economic_job_training,"[{""axis"":""market_governance"",""pole"":""intervention"",""strength"":""primary"",""rationale"":""legacy deterministic rule""}]",[],binary,legacy_deterministic_migrated,1,True
,Economic Issues,,c) Do you support expanding access to unemployment benefits?,economic_unemployment_benefits,economic_ideology,-1.0,high,binary,rule_mapped,economy_business,do you support expanding access to unemployment benefits?,3.0.0,5F5DD39AB84854B5,,economic_unemployment_benefits,[],[],binary,legacy_rule_requires_v3_review,0,False
,Economic Issues,,d) Do you support providing financial incentives to the private sector for the purpose of job creation?,,,,,,unmapped,economy_business,do you support providing financial incentives to the private sector for the purpose of job creation?,3.0.0,F81DE29827ABAEF0,,,[],[],binary,unreviewed,0,False
,Economic Issues,,e) Do you support increased spending on infrastructure projects for the purpose of job creation?,,,,,,unmapped,economy_business,do you support increased spending on infrastructure projects for the purpose of job creation?,3.0.0,5438E35562F2BB23,,,[],[],binary,unreviewed,0,False
,Economic Issues,,f) Do you support providing direct financial assistance to homeowners facing foreclosure?,economic_homeowner_assistance,economic_ideology,-1.0,high,binary,rule_mapped,economy_business,do you support providing direct financial assistance to homeowners facing foreclosure?,3.0.0,67C299EE222C12C1,,economic_homeowner_assistance,"[{""axis"":""market_governance"",""pole"":""intervention"",""strength"":""primary"",""rationale"":""legacy deterministic rule""}]",[],binary,legacy_deterministic_migrated,1,True
,Economic Issues,,g) Other or expanded principles,open_ended_other,non_scorable,,high,,non_scorable,economy_business,other or expanded principles,3.0.0,8B048ADBCF71861B,,open_ended_other,[],[],binary,legacy_non_scorable,0,False
,Education Issues,,a) Do you support national education standards?,,,,,,unmapped,education,do you support national education standards?,3.0.0,8A2367D2C55DE3FA,,,[],[],binary,unreviewed,0,False
,Education Issues,,b) Do you support requiring public schools to administer high school exit exams?,education_exit_exams,education_position,1.0,medium,binary,rule_mapped,education,do you support requiring public schools to administer high school exit exams?,3.0.0,5ABCE4D4274C759B,,education_exit_exams,[],[],binary,legacy_rule_requires_v3_review,0,False
,Education Issues,,c) Do you support using a merit pay system for teachers?,education_teacher_merit_pay,education_position,1.0,medium,binary,rule_mapped,education,do you support using a merit pay system for teachers?,3.0.0,96FA9085DBDA40C6,,education_teacher_merit_pay,[],[],binary,legacy_rule_requires_v3_review,0,False
,Education Issues,,d) Do you support state funding for charter schools?,education_charter_schools,education_position,1.0,medium,binary,rule_mapped,education,do you support state funding for charter schools?,3.0.0,4E652D98062823F3,,education_charter_schools,"[{""axis"":""education_market_choice"",""pole"":""expand"",""strength"":""primary"",""rationale"":""legacy deterministic rule""}]",[],binary,legacy_deterministic_migrated,1,True
,Education Issues,,e) Do you support the state government providing college students with financial aid?,education_student_financial_aid,education_position,-1.0,high,binary,rule_mapped,education,do you support the state government providing college students with financial aid?,3.0.0,18650A7DB18CCEAD,,education_student_financial_aid,[],[],binary,legacy_rule_requires_v3_review,0,False
,Education Issues,,f) Should illegal immigrants who graduate from Alabama high schools be eligible for in-state tuition at public universities?,immigration_instate_tuition,immigration_position,-1.0,high,binary,rule_mapped,education,should illegal immigrants who graduate from alabama high schools be eligible for in-state tuition at public universities?,3.0.0,DB257DFE3801AA52,,immigration_instate_tuition,"[{""axis"":""immigration_access"",""pole"":""expand"",""strength"":""primary"",""rationale"":""legacy deterministic rule""}]",[],binary,legacy_deterministic_migrated,1,True
,Education Issues,,g) Other or expanded principles,open_ended_other,non_scorable,,high,,non_scorable,education,other or expanded principles,3.0.0,646B989AC497907A,,open_ended_other,[],[],binary,legacy_non_scorable,0,False
,Environment and Energy Issues,,a) Do you support state funding for the development of alternative energy?,environment_alternative_energy_funding,environment_position,-1.0,high,binary,rule_mapped,environment_energy_resources,do you support state funding for the development of alternative energy?,3.0.0,6F75A5772AEE3180,,environment_alternative_energy_funding,"[{""axis"":""renewable_energy_support"",""pole"":""expand"",""strength"":""primary"",""rationale"":""legacy deterministic rule""}]",[],binary,legacy_deterministic_migrated,1,True
,Environment and Energy Issues,,"b) Do you support state funding for the development of traditional domestic energy sources (e.g. coal, natural gas, oil)?",,,,,,unmapped,environment_energy_resources,"do you support state funding for the development of traditional domestic energy sources (e.g. coal, natural gas, oil)?",3.0.0,E114FFDD2F5D78CA,,,[],[],binary,unreviewed,0,False
,Environment and Energy Issues,,c) Do you support providing financial incentives to farms that produce biofuel crops?,,,,,,unmapped,environment_energy_resources,do you support providing financial incentives to farms that produce biofuel crops?,3.0.0,9590B56D9D084DC5,,,[],[],binary,unreviewed,0,False
,Environment and Energy Issues,,d) Do you support state funding for improvements to Alabama's energy infrastructure?,,,,,,unmapped,environment_energy_resources,do you support state funding for improvements to alabama's energy infrastructure?,3.0.0,A405BFC271FBF8AF,,,[],[],binary,unreviewed,0,False
,Environment and Energy Issues,,e) Do you support state funding for open space preservation?,environment_open_space_funding,environment_position,-1.0,high,binary,rule_mapped,environment_energy_resources,do you support state funding for open space preservation?,3.0.0,C0C442F6A1B3869D,,environment_open_space_funding,"[{""axis"":""conservation_preservation"",""pole"":""preserve"",""strength"":""primary"",""rationale"":""legacy deterministic rule""}]",[],binary,legacy_deterministic_migrated,1,True
,Environment and Energy Issues,,f) Do you support enacting environmental regulations aimed at reducing the effects of climate change?,environment_climate_regulation,environment_position,-1.0,high,binary,rule_mapped,environment_energy_resources,do you support enacting environmental regulations aimed at reducing the effects of climate change?,3.0.0,EB3CFB0BC7680890,,environment_climate_regulation,"[{""axis"":""environmental_protection"",""pole"":""strengthen"",""strength"":""primary"",""rationale"":""legacy deterministic rule""}]",[],binary,legacy_deterministic_migrated,1,True
,Environment and Energy Issues,,g) Other or expanded principles,open_ended_other,non_scorable,,high,,non_scorable,environment_energy_resources,other or expanded principles,3.0.0,CA809CA9741FE93B,,open_ended_other,[],[],binary,legacy_non_scorable,0,False
,Gun Issues,,a) Do you support restrictions on the purchase and possession of guns?,guns_restrictions,guns_position,-1.0,high,binary,rule_mapped,guns,do you support restrictions on the purchase and possession of guns?,3.0.0,4CB6CC12DBB49DDA,,guns_restrictions,"[{""axis"":""gun_access"",""pole"":""restrict"",""strength"":""primary"",""rationale"":""legacy deterministic rule""}]",[],binary,legacy_deterministic_migrated,1,True
,Gun Issues,,b) Do you support requiring background checks on gun sales between private citizens at gun shows?,guns_background_checks,guns_position,-1.0,high,binary,rule_mapped,guns,do you support requiring background checks on gun sales between private citizens at gun shows?,3.0.0,66415E62A7028CA2,,guns_background_checks,"[{""axis"":""gun_purchase_regulation"",""pole"":""strengthen"",""strength"":""primary"",""rationale"":""legacy deterministic rule""}]",[],binary,legacy_deterministic_migrated,1,True
,Gun Issues,,c) Do you support allowing individuals to carry concealed guns?,guns_concealed_carry,guns_position,1.0,high,binary,rule_mapped,guns,do you support allowing individuals to carry concealed guns?,3.0.0,61AD443C936575BD,,guns_concealed_carry,"[{""axis"":""gun_access"",""pole"":""expand"",""strength"":""primary"",""rationale"":""legacy deterministic rule""}]",[],binary,legacy_deterministic_migrated,1,True
,Gun Issues,,d) Do you support requiring a license for gun possession?,guns_license,guns_position,-1.0,high,binary,rule_mapped,guns,do you support requiring a license for gun possession?,3.0.0,09DE1D3C542B88DD,,guns_license,"[{""axis"":""gun_purchase_regulation"",""pole"":""strengthen"",""strength"":""primary"",""rationale"":""legacy deterministic rule""}]",[],binary,legacy_deterministic_migrated,1,True
,Gun Issues,,e) Other or expanded principles,open_ended_other,non_scorable,,high,,non_scorable,guns,other or expanded principles,3.0.0,D69A922E90C5C097,,open_ended_other,[],[],binary,legacy_non_scorable,0,False
,Health Issues,,"a) Do you support a universally-accessible, publicly-administered health insurance option?",,,,,,unmapped,healthcare,"do you support a universally-accessible, publicly-administered health insurance option?",3.0.0,9E4AA78FE76DC92C,,,[],[],binary,unreviewed,0,False
,Health Issues,,b) Do you support expanding access to health care through commercial health insurance reform?,,,,,,unmapped,healthcare,do you support expanding access to health care through commercial health insurance reform?,3.0.0,2813DC5EDD89126A,,,[],[],binary,unreviewed,0,False
,Health Issues,,c) Do you support interstate health insurance compacts?,,,,,,unmapped,healthcare,do you support interstate health insurance compacts?,3.0.0,6B7397AFB7B4F534,,,[],[],binary,unreviewed,0,False
,Health Issues,,d) Should individuals be required to purchase health care insurance?,,,,,,unmapped,healthcare,should individuals be required to purchase health care insurance?,3.0.0,ADCB12354983DE59,,,[],[],binary,unreviewed,0,False
,Health Issues,,e) Do you support monetary limits on damages that can be collected in malpractice lawsuits?,economic_tort_damage_limits,economic_ideology,1.0,high,binary,rule_mapped,healthcare,do you support monetary limits on damages that can be collected in malpractice lawsuits?,3.0.0,33A72D421BFD1C43,,economic_tort_damage_limits,[],[],binary,legacy_rule_requires_v3_review,0,False
,Health Issues,,f) Do you support legalizing physician-assisted suicide in Alabama?,health_assisted_suicide,healthcare_position,-1.0,medium,binary,rule_mapped,healthcare,do you support legalizing physician-assisted suicide in alabama?,3.0.0,E9D35554B8D77D7A,,health_assisted_suicide,"[{""axis"":""healthcare_access"",""pole"":""expand"",""strength"":""primary"",""rationale"":""legacy deterministic rule""}]",[],binary,legacy_deterministic_migrated,1,True
,Health Issues,,g) Do you support allowing doctors to prescribe marijuana to their patients for medicinal purposes?,health_medical_marijuana,healthcare_position,-1.0,high,binary,rule_mapped,healthcare,do you support allowing doctors to prescribe marijuana to their patients for medicinal purposes?,3.0.0,19EFC6932161248A,,health_medical_marijuana,"[{""axis"":""healthcare_access"",""pole"":""expand"",""strength"":""primary"",""rationale"":""legacy deterministic rule""}]",[],binary,legacy_deterministic_migrated,1,True
,Health Issues,,h) Other or expanded principles,open_ended_other,non_scorable,,high,,non_scorable,healthcare,other or expanded principles,3.0.0,D73F44466D038420,,open_ended_other,[],[],binary,legacy_non_scorable,0,False
,Social Issues,,a) Should marriage only be between one man and one woman?,,,,,,unmapped,social_civil_family,should marriage only be between one man and one woman?,3.0.0,A53811ED96A30AEE,,,[],[],binary,unreviewed,0,False
,Social Issues,,b) Should Alabama allow same-sex couples to form civil unions?,social_same_sex_marriage,social_ideology,-1.0,high,binary,rule_mapped,social_civil_family,should alabama allow same-sex couples to form civil unions?,3.0.0,0F42C13FE5FE8323,,social_same_sex_marriage,"[{""axis"":""marriage_equality"",""pole"":""expand"",""strength"":""primary"",""rationale"":""legacy deterministic rule""}]",[],binary,legacy_deterministic_migrated,1,True
,Social Issues,,c) Do you support state funding for stem cell research?,social_stem_cell_research,social_ideology,-1.0,medium,binary,rule_mapped,social_civil_family,do you support state funding for stem cell research?,3.0.0,09DC3A4D2C98C539,,social_stem_cell_research,"[{""axis"":""civil_social_liberty"",""pole"":""expand"",""strength"":""primary"",""rationale"":""legacy deterministic rule""}]",[],binary,legacy_deterministic_migrated,1,True
,Social Issues,,d) Do you support state funding for embryonic stem cell research?,social_stem_cell_research,social_ideology,-1.0,medium,binary,rule_mapped,social_civil_family,do you support state funding for embryonic stem cell research?,3.0.0,3D620A1D8D342B57,,social_stem_cell_research,"[{""axis"":""civil_social_liberty"",""pole"":""expand"",""strength"":""primary"",""rationale"":""legacy deterministic rule""}]",[],binary,legacy_deterministic_migrated,1,True
,Social Issues,,e) Do you support the state's use of affirmative action?,,,,,,unmapped,social_civil_family,do you support the state's use of affirmative action?,3.0.0,95CDB73B57E5CCB6,,,[],[],binary,unreviewed,0,False
,Social Issues,,f) Do you support the inclusion of sexual orientation in Alabama's anti-discrimination laws?,social_sexual_orientation_inclusion,social_ideology,-1.0,high,binary,rule_mapped,social_civil_family,do you support the inclusion of sexual orientation in alabama's anti-discrimination laws?,3.0.0,C9C6EE45AAFA4D95,,social_sexual_orientation_inclusion,"[{""axis"":""anti_discrimination"",""pole"":""expand"",""strength"":""primary"",""rationale"":""legacy deterministic rule""}]",[],binary,legacy_deterministic_migrated,1,True
,Social Issues,,g) Do you support the inclusion of gender identity in Alabama's anti-discrimination laws?,social_gender_identity_inclusion,social_ideology,-1.0,high,binary,rule_mapped,social_civil_family,do you support the inclusion of gender identity in alabama's anti-discrimination laws?,3.0.0,12B712AD027853F0,,social_gender_identity_inclusion,"[{""axis"":""anti_discrimination"",""pole"":""expand"",""strength"":""primary"",""rationale"":""legacy deterministic rule""}]",[],binary,legacy_deterministic_migrated,1,True
,Social Issues,,h) Other or expanded principles,open_ended_other,non_scorable,,high,,non_scorable,social_civil_family,other or expanded principles,3.0.0,202E5D3E9E7B1844,,open_ended_other,[],[],binary,legacy_non_scorable,0,False
,Abortion,,Do you generally support pro-choice or pro-life legislation?,abortion_general_pro_life,abortion_position,1.0,high,binary,rule_mapped,abortion_reproductive,do you generally support pro-choice or pro-life legislation?,3.0.0,3C61C72B24B439B8,,abortion_general_pro_life,"[{""axis"":""abortion_access"",""pole"":""restrict"",""strength"":""primary"",""rationale"":""legacy deterministic rule""}]",[],binary,legacy_deterministic_migrated,1,True
,Budget,,"In order to balance the budget, do you support an income tax increase on any tax bracket?",economic_income_tax_increase,economic_ideology,-1.0,high,binary,rule_mapped,fiscal_tax_budget,"in order to balance the budget, do you support an income tax increase on any tax bracket?",3.0.0,AB8B75E6C548047D,,economic_income_tax_increase,[],[],binary,legacy_rule_requires_v3_review,0,False
,Budget,,Do you support expanding federal funding to support entitlement programs such as Social Security and Medicare?,,,,,,unmapped,fiscal_tax_budget,do you support expanding federal funding to support entitlement programs such as social security and medicare?,3.0.0,E046829109DB97BC,,,[],[],binary,unreviewed,0,False
,Campaign Finance,,Do you support the regulation of indirect campaign contributions from corporations and unions?,,,,,,unmapped,campaign_elections_government,do you support the regulation of indirect campaign contributions from corporations and unions?,3.0.0,CC48001CFEC65D99,,,[],[],binary,unreviewed,0,False
,Defense,,Do you support increasing defense spending?,,,,,,unmapped,defense_security_terrorism,do you support increasing defense spending?,3.0.0,E987B005CF9B3B35,,,[],[],binary,unreviewed,0,False
,Economy,,Do you support federal spending as a means of promoting economic growth?,,,,,,unmapped,economy_business,do you support federal spending as a means of promoting economic growth?,3.0.0,E5E9E25DD8989CAC,,,[],[],binary,unreviewed,0,False
,Economy,,Do you support lowering corporate taxes as a means of promoting economic growth?,,,,,,unmapped,economy_business,do you support lowering corporate taxes as a means of promoting economic growth?,3.0.0,6775CBE909770920,,,[],[],binary,unreviewed,0,False
,Education,,Do you support requiring states to adopt federal education standards?,,,,,,unmapped,education,do you support requiring states to adopt federal education standards?,3.0.0,B6299E2680CF6C03,,,[],[],binary,unreviewed,0,False
,Energy and Environment,,"Do you support government funding for the development of renewable energy (e.g. solar, wind, geo-thermal)?",environment_renewable_energy,environment_position,-1.0,high,binary,rule_mapped,environment_energy_resources,"do you support government funding for the development of renewable energy (e.g. solar, wind, geo-thermal)?",3.0.0,73D1DEBE23E24797,,environment_renewable_energy,"[{""axis"":""renewable_energy_support"",""pole"":""expand"",""strength"":""primary"",""rationale"":""legacy deterministic rule""}]",[],binary,legacy_deterministic_migrated,1,True
,Energy and Environment,,Do you support the federal regulation of greenhouse gas emissions?,environment_emissions_regulation,environment_position,-1.0,high,binary,rule_mapped,environment_energy_resources,do you support the federal regulation of greenhouse gas emissions?,3.0.0,EE68E6B3A43BDAE5,,environment_emissions_regulation,"[{""axis"":""environmental_protection"",""pole"":""strengthen"",""strength"":""primary"",""rationale"":""legacy deterministic rule""}]",[],binary,legacy_deterministic_migrated,1,True
,Guns,,Do you generally support gun-control legislation?,guns_general_control,guns_position,-1.0,high,binary,rule_mapped,guns,do you generally support gun-control legislation?,3.0.0,B82FBB7EF483C53D,,guns_general_control,"[{""axis"":""gun_access"",""pole"":""restrict"",""strength"":""primary"",""rationale"":""legacy deterministic rule""}]",[],binary,legacy_deterministic_migrated,1,True
,Health Care,,"Do you support repealing the 2010 Affordable Care Act (""Obamacare"")?",,,,,,unmapped,healthcare,"do you support repealing the 2010 affordable care act (""obamacare"")?",3.0.0,CAE77143868F7381,,,[],[],binary,unreviewed,0,False
,Immigration,,Do you support the construction of a wall along the Mexican border?,,,,,,unmapped,immigration,do you support the construction of a wall along the mexican border?,3.0.0,E49686F749C665CA,,,[],[],binary,unreviewed,0,False
,Immigration,,Do you support requiring immigrants who are unlawfully present to return to their country of origin before they are eligible for citizenship?,,,,,,unmapped,immigration,do you support requiring immigrants who are unlawfully present to return to their country of origin before they are eligible for citizenship?,3.0.0,01C9A05CBC81FD68,,,[],[],binary,unreviewed,0,False
,National Security,,"Should the United States use military force to prevent governments hostile to the U.S. from possessing a weapon of mass destruction (for example: nuclear, biological, chemical)?",,,,,,unmapped,defense_security_terrorism,"should the united states use military force to prevent governments hostile to the u.s. from possessing a weapon of mass destruction (for example: nuclear, biological, chemical)?",3.0.0,FF6801C45BBEB067,,,[],[],binary,unreviewed,0,False
,National Security,,Do you support reducing military intervention in Middle East conflicts?,,,,,,unmapped,defense_security_terrorism,do you support reducing military intervention in middle east conflicts?,3.0.0,8F6D89A8A82C4B88,,,[],[],binary,unreviewed,0,False
,Trade,,"Do you generally support removing barriers to international trade (for example: tariffs, quotas, etc.)?",,,,,,unmapped,trade_globalization,"do you generally support removing barriers to international trade (for example: tariffs, quotas, etc.)?",3.0.0,FA7A4517162332AB,,,[],[],binary,unreviewed,0,False
2014.0,"Budget, Spending, & Tax Issues:","1) State Spending:Using the key, indicate what state funding levels (#1-6) you support for the following general categories. Select one level per category; you may use a number more than once.2) State Taxes:Using the key, indicate what state tax levels (#1-6) you support for the following general categories. Select one level per category; you may use a number more than once.3) Budget Stabilization:Indicate which proposals you support (if any) for balancing Alabama's budget.",g) Other or expanded principles:,,,,,,unmapped,fiscal_tax_budget,other or expanded principles:,3.0.0,9C32BAD042ED548B,CBEFFA1C8F71F0AA,,[],[],binary,unreviewed,0,False
2014.0,Crime & Public Safety Issues:,,g) Other or expanded principles:,,,,,,unmapped,criminal_justice,other or expanded principles:,3.0.0,A7BF0B2361FE0592,CBEFFA1C8F71F0AA,,[],[],binary,unreviewed,0,False
2014.0,Economic Issues:,,h) Other or expanded principles:,,,,,,unmapped,economy_business,other or expanded principles:,3.0.0,957F500E835E35A4,CBEFFA1C8F71F0AA,,[],[],binary,unreviewed,0,False
2014.0,Education Issues:,,h) Other or expanded principles:,,,,,,unmapped,education,other or expanded principles:,3.0.0,660423B94FF63E2B,CBEFFA1C8F71F0AA,,[],[],binary,unreviewed,0,False
2014.0,Gun Issues:,,e) Other or expanded principles:,,,,,,unmapped,guns,other or expanded principles:,3.0.0,5FFD6779C07D7458,CBEFFA1C8F71F0AA,,[],[],binary,unreviewed,0,False
2016.0,Abortion,,Do you generally support pro-choice or pro-life legislation?,abortion_general_pro_life,abortion_position,1.0,high,binary,rule_mapped,abortion_reproductive,do you generally support pro-choice or pro-life legislation?,3.0.0,1AC16909462C281B,DB06E72DD7DC831F,abortion_general_pro_life,"[{""axis"":""abortion_access"",""pole"":""restrict"",""strength"":""primary"",""rationale"":""legacy deterministic rule""}]",[],binary,legacy_deterministic_migrated,1,True
2016.0,Budget,,"In order to balance the budget, do you support reducing defense spending?",,,,,,unmapped,fiscal_tax_budget,"in order to balance the budget, do you support reducing defense spending?",3.0.0,0339F44F36598915,B1A94E78BA3FA64B,,[],[],binary,unreviewed,0,False
2016.0,Budget,,"In order to balance the budget, do you support an income tax increase on any tax bracket?",economic_income_tax_increase,economic_ideology,-1.0,high,binary,rule_mapped,fiscal_tax_budget,"in order to balance the budget, do you support an income tax increase on any tax bracket?",3.0.0,7FDD3779F9534A01,1279847FEEE92801,economic_income_tax_increase,[],[],binary,legacy_rule_requires_v3_review,0,False
2016.0,Campaign Finance,,Do you support the regulation of indirect campaign contributions from corporations and unions?,,,,,,unmapped,campaign_elections_government,do you support the regulation of indirect campaign contributions from corporations and unions?,3.0.0,8AA9332B9F2A3C7C,1FD589F0F12BCEA2,,[],[],binary,unreviewed,0,False
2016.0,Crime,,Do you support capital punishment for certain crimes?,crime_death_penalty,criminal_justice_position,1.0,high,binary,rule_mapped,criminal_justice,do you support capital punishment for certain crimes?,3.0.0,618267DCA19715F3,EB151FFDD98A97FB,crime_death_penalty,"[{""axis"":""criminal_punishment"",""pole"":""punitive"",""strength"":""primary"",""rationale"":""legacy deterministic rule""}]",[],binary,legacy_deterministic_migrated,1,True
2016.0,Crime,,Do you support alternatives to incarceration for certain non-violent offenders such as mandatory counseling or substance abuse treatment?,,,,,,unmapped,criminal_justice,do you support alternatives to incarceration for certain non-violent offenders such as mandatory counseling or substance abuse treatment?,3.0.0,893B825A9CC35CDC,9C51A65D2856A1F2,,[],[],binary,unreviewed,0,False
2016.0,Crime,,Do you support mandatory minimum sentences for non-violent drug offenders?,crime_mandatory_minimum,criminal_justice_position,1.0,medium,binary,rule_mapped,criminal_justice,do you support mandatory minimum sentences for non-violent drug offenders?,3.0.0,C0453B86B0A4FE84,0462B493C9F42A37,crime_mandatory_minimum,"[{""axis"":""criminal_punishment"",""pole"":""punitive"",""strength"":""primary"",""rationale"":""legacy deterministic rule""}]",[],binary,legacy_deterministic_migrated,1,True
2016.0,Economy,,Do you support federal spending as a means of promoting economic growth?,,,,,,unmapped,economy_business,do you support federal spending as a means of promoting economic growth?,3.0.0,A3E538EA63DD74CB,B9793B940A53765D,,[],[],binary,unreviewed,0,False
2016.0,Economy,,Do you support lowering taxes as a means of promoting economic growth?,,,,,,unmapped,economy_business,do you support lowering taxes as a means of promoting economic growth?,3.0.0,C129C6C996D94546,3EA8112EBE34C29C,,[],[],binary,unreviewed,0,False
2016.0,Economy,,Do you support providing tax incentives to businesses for the purpose of job creation?,,,,,,unmapped,economy_business,do you support providing tax incentives to businesses for the purpose of job creation?,3.0.0,B37AF741B8B5EC57,D3C97BBD3660DB02,,[],[],binary,unreviewed,0,False
2016.0,Education,,Do you generally support requiring states to adopt federal education standards?,,,,,,unmapped,education,do you generally support requiring states to adopt federal education standards?,3.0.0,BA0EB33F800FB83C,FA193CA1B8F34E35,,[],[],binary,unreviewed,0,False
2016.0,Energy,,Do you support building the Keystone XL pipeline?,environment_keystone_pipeline,environment_position,1.0,high,binary,rule_mapped,environment_energy_resources,do you support building the keystone xl pipeline?,3.0.0,4503810849FD6DF5,B09A405A3795B22B,environment_keystone_pipeline,"[{""axis"":""resource_development"",""pole"":""expand"",""strength"":""primary"",""rationale"":""legacy deterministic rule""}]","[""extractive_industry""]",binary,legacy_deterministic_migrated,1,True
